school,course_id,keyword,count
western_michigan_university,western_michigan_university__75,power generation,1
western_michigan_university,western_michigan_university__75,gas turbine,1
western_michigan_university,western_michigan_university__76,project management,1
western_michigan_university,western_michigan_university__77,risk mitigation,1
western_michigan_university,western_michigan_university__78,project management,1
western_michigan_university,western_michigan_university__79,ion exchange,1
western_michigan_university,western_michigan_university__80,engineering management,2
western_michigan_university,western_michigan_university__81,project management,1
western_michigan_university,western_michigan_university__82,sustainability,1
western_michigan_university,western_michigan_university__83,sustainability,4
western_michigan_university,western_michigan_university__84,sustainability,2
western_michigan_university,western_michigan_university__85,sustainability,1
western_michigan_university,western_michigan_university__86,sustainability,1
western_michigan_university,western_michigan_university__87,sustainability,1
western_michigan_university,western_michigan_university__88,sustainability,1
western_michigan_university,western_michigan_university__89,sustainability,1
western_michigan_university,western_michigan_university__90,sustainability,1
western_michigan_university,western_michigan_university__91,sustainability,2
western_michigan_university,western_michigan_university__92,sustainability,1
western_michigan_university,western_michigan_university__93,resource management,1
western_michigan_university,western_michigan_university__94,sustainability,1
western_michigan_university,western_michigan_university__95,sustainability,1
western_michigan_university,western_michigan_university__96,resource management,1
western_michigan_university,western_michigan_university__97,environmental regulation,1
western_michigan_university,western_michigan_university__98,hydrogen,1
western_michigan_university,western_michigan_university__99,environmental impact assessment,1
western_michigan_university,western_michigan_university__100,water quality,1
western_michigan_university,western_michigan_university__101,geographic information systems,1
western_michigan_university,western_michigan_university__102,sustainability,1
western_michigan_university,western_michigan_university__103,project management,1
western_michigan_university,western_michigan_university__104,risk assessment,1
western_michigan_university,western_michigan_university__105,sustainability,1
western_michigan_university,western_michigan_university__106,sustainability,1
western_michigan_university,western_michigan_university__107,sustainability,1
western_michigan_university,western_michigan_university__108,sustainability,1
western_michigan_university,western_michigan_university__108,resource management,1
western_michigan_university,western_michigan_university__109,sustainability,1
western_michigan_university,western_michigan_university__110,sustainability,2
western_michigan_university,western_michigan_university__110,geographic information systems,1
western_michigan_university,western_michigan_university__111,sustainability,1
western_michigan_university,western_michigan_university__112,sustainability,1
western_michigan_university,western_michigan_university__112,geographic information systems,2
western_michigan_university,western_michigan_university__113,sustainability,1
western_michigan_university,western_michigan_university__114,sustainability,1
western_michigan_university,western_michigan_university__115,sustainability,1
western_michigan_university,western_michigan_university__116,sustainability,1
western_michigan_university,western_michigan_university__117,sustainability,2
western_michigan_university,western_michigan_university__118,sustainability,1
western_michigan_university,western_michigan_university__118,environmental impact assessment,1
western_michigan_university,western_michigan_university__119,engineering management,1
western_michigan_university,western_michigan_university__120,quality assurance,1
western_michigan_university,western_michigan_university__121,sustainability,2
western_michigan_university,western_michigan_university__122,welding,1
western_michigan_university,western_michigan_university__123,process control,1
western_michigan_university,western_michigan_university__123,quality assurance,1
western_michigan_university,western_michigan_university__124,heat transfer,1
western_michigan_university,western_michigan_university__125,materials science,1
western_michigan_university,western_michigan_university__126,welding,1
western_michigan_university,western_michigan_university__127,sustainability,1
western_michigan_university,western_michigan_university__128,technical drawing,1
western_michigan_university,western_michigan_university__129,resource management,1
western_michigan_university,western_michigan_university__130,control systems,1
western_michigan_university,western_michigan_university__131,control systems,1
western_michigan_university,western_michigan_university__132,sustainability,3
western_michigan_university,western_michigan_university__133,sustainability,5
